item_id,author_id,full_name,orcid_id
20685373,9998819,Susan Holloway,
20153171,9998819,Susan Holloway,
20153033,9998819,Susan Holloway,
19630440,12435051,Nikita Finger,
19630440,4542754,David Jacobs,0000-0002-3243-8571
16866583,11602957,Micaela Lurie,
16866583,3490937,Jo-Ann Passmore,
16866583,5705024,Rubina Bunjun,
19227846,10005953,Doug Butterworth,
19227846,9711599,Naseera Moosa,
19396754,9998876,Carryn de Moor,
19352099,9998819,Susan Holloway,
19352099,10005953,Doug Butterworth,
19352081,9998819,Susan Holloway,
19383410,10107625,Rebecca A Rademeyer,
19242846,9998819,Susan Holloway,
19242846,10005953,Doug Butterworth,
19204893,11338303,Mike Bergh,
19204893,10005953,Doug Butterworth,
19204893,12110421,Kevern Cochrane,
19204893,12110422,Taryn L Morris,
19204893,11401382,Richard Sherley,
19204893,10036472,Andrea Ross-Gillespie,
19204893,12110423,Henning Winker,
19137134,10107625,Rebecca A Rademeyer,
19137134,10005953,Doug Butterworth,
19121903,9998819,Susan Holloway,
19121903,10005953,Doug Butterworth,
19121903,11338307,Danie van Zyl,
19114787,10107625,Rebecca A Rademeyer,
19114787,10005953,Doug Butterworth,
16866337,11602567,Muhsin Osman,
16866337,11983145,Ernesto Ismail,
16866337,5858551,Trevor Cloete,
17152244,10036472,Andrea Ross-Gillespie,
17152244,10005953,Doug Butterworth,
17152625,11338301,Albie Fourie,
17152625,10036472,Andrea Ross-Gillespie,
17152625,11338303,Mike Bergh,
17152625,10005953,Doug Butterworth,
17152475,9998819,Susan Holloway,
16627558,10107625,Rebecca A Rademeyer,
16627558,10005953,Doug Butterworth,
16455516,11338307,Danie van Zyl,
16455516,10005953,Doug Butterworth,
16455438,10107625,Rebecca A Rademeyer,
16455438,10005953,Doug Butterworth,
16455477,10107625,Rebecca A Rademeyer,
15000633,10003679,Anabela Brandao,
14191163,10036472,Andrea Ross-Gillespie,
14139677,4574971,Lesley Mostert,0000-0002-5599-698X
5579674,4954807,Bernelle Verster,0000-0002-7439-4650
5579674,4574971,Lesley Mostert,0000-0002-5599-698X
5579674,5923184,Susan T L Harrison,0000-0002-2268-3506
5579677,4954807,Bernelle Verster,0000-0002-7439-4650
5579677,4574971,Lesley Mostert,0000-0002-5599-698X
5579677,5923184,Susan T L Harrison,0000-0002-2268-3506
5579686,4954807,Bernelle Verster,0000-0002-7439-4650
5579686,4574971,Lesley Mostert,0000-0002-5599-698X
5579686,5923184,Susan T L Harrison,0000-0002-2268-3506
5579722,4784937,Bernelle Verster,
5579722,4574971,Lesley Mostert,0000-0002-5599-698X
5579722,5923184,Susan T L Harrison,0000-0002-2268-3506
5579653,4954807,Bernelle Verster,0000-0002-7439-4650
5579653,4574971,Lesley Mostert,0000-0002-5599-698X
5579653,5923184,Susan T L Harrison,0000-0002-2268-3506
11907027,8499363,Michael Odidi,
11907027,4580500,Marijke Fagan-Endres,0000-0001-6442-6017
11907027,5923184,Susan T L Harrison,0000-0002-2268-3506
11907027,6076652,Emmanuel Ngoma,
11907027,6273455,Jochen Petersen,
11854716,5895272,Tomas Hessler,
11902545,6558680,Lisa H Telford,0000-0002-8554-057X
11902545,800528,Leila H. Abdullahi,
11902545,7250690,Eleanor Ochodo,0000-0002-7951-3030
11902545,8440572,Liesl J Zühlke,0000-0003-3961-2760
11902545,7515962,Mark Engel,0000-0002-1334-8829
11902527,6558680,Lisa H Telford,0000-0002-8554-057X
11902527,800528,Leila H. Abdullahi,
11902527,7250690,Eleanor Ochodo,0000-0002-7951-3030
11902527,8440572,Liesl J Zühlke,0000-0003-3961-2760
11902527,7515962,Mark Engel,0000-0002-1334-8829
11902515,6558680,Lisa H Telford,0000-0002-8554-057X
11902515,800528,Leila H. Abdullahi,
11902515,7250690,Eleanor Ochodo,0000-0002-7951-3030
11902515,8440572,Liesl J Zühlke,0000-0003-3961-2760
11902515,7515962,Mark Engel,0000-0002-1334-8829
11902347,6558680,Lisa H Telford,0000-0002-8554-057X
11902347,800528,Leila H. Abdullahi,
11902347,7250690,Eleanor Ochodo,0000-0002-7951-3030
11902347,8440572,Liesl J Zühlke,0000-0003-3961-2760
11902347,7515962,Mark Engel,0000-0002-1334-8829
11902551,6558680,Lisa H Telford,0000-0002-8554-057X
11902551,800528,Leila H. Abdullahi,
11902551,7250690,Eleanor Ochodo,0000-0002-7951-3030
11902551,8440572,Liesl J Zühlke,0000-0003-3961-2760
11902551,7515962,Mark Engel,0000-0002-1334-8829
11902575,6558680,Lisa H Telford,0000-0002-8554-057X
11902575,800528,Leila H. Abdullahi,
11902575,7250690,Eleanor Ochodo,0000-0002-7951-3030
11902575,8440572,Liesl J Zühlke,0000-0003-3961-2760
11902575,7515962,Mark Engel,0000-0002-1334-8829
11902584,6558680,Lisa H Telford,0000-0002-8554-057X
11902584,800528,Leila H. Abdullahi,
11902584,7250690,Eleanor Ochodo,0000-0002-7951-3030
11902584,8440572,Liesl J Zühlke,0000-0003-3961-2760
11902584,7515962,Mark Engel,0000-0002-1334-8829
11902608,6558680,Lisa H Telford,0000-0002-8554-057X
11902608,800528,Leila H. Abdullahi,
11902608,7250690,Eleanor Ochodo,0000-0002-7951-3030
11902608,8440572,Liesl J Zühlke,0000-0003-3961-2760
11902608,7515962,Mark Engel,0000-0002-1334-8829
11913282,6558680,Lisa H Telford,0000-0002-8554-057X
11913282,800528,Leila H. Abdullahi,
11913282,7250690,Eleanor Ochodo,0000-0002-7951-3030
11913282,8440572,Liesl J Zühlke,0000-0003-3961-2760
11913282,7515962,Mark Engel,0000-0002-1334-8829
11770581,6040169,Heinz Rüther,0000-0001-9296-5982
11770581,7499318,Ralph Schröder,0000-0002-4080-9264
11770581,6040445,Roshan Bhurtha,0000-0001-6723-6788
11770581,117012,Christoph Held,
11770581,7499315,Bruce McDonald,
11770581,7521101,Stephen Wessels,
11770587,6040169,Heinz Rüther,0000-0001-9296-5982
11770587,7499318,Ralph Schröder,0000-0002-4080-9264
11770587,6040445,Roshan Bhurtha,0000-0001-6723-6788
11770587,117012,Christoph Held,
11770587,7499315,Bruce McDonald,
11770587,7521101,Stephen Wessels,
11770506,6040169,Heinz Rüther,0000-0001-9296-5982
11770506,7499318,Ralph Schröder,0000-0002-4080-9264
11770506,6040445,Roshan Bhurtha,0000-0001-6723-6788
11770506,117012,Christoph Held,
11770506,7499315,Bruce McDonald,
11770506,7521101,Stephen Wessels,
11770467,6040169,Heinz Rüther,0000-0001-9296-5982
11770467,7499318,Ralph Schröder,0000-0002-4080-9264
11770467,6040445,Roshan Bhurtha,0000-0001-6723-6788
11770467,117012,Christoph Held,
11770467,7499315,Bruce McDonald,
11770467,7521101,Stephen Wessels,
11770491,6040169,Heinz Rüther,0000-0001-9296-5982
11770491,7499318,Ralph Schröder,0000-0002-4080-9264
11770491,6040445,Roshan Bhurtha,0000-0001-6723-6788
11770491,117012,Christoph Held,
11770491,7499315,Bruce McDonald,
11770491,7521101,Stephen Wessels,
11770494,6040169,Heinz Rüther,0000-0001-9296-5982
11770494,7499318,Ralph Schröder,0000-0002-4080-9264
11770494,6040445,Roshan Bhurtha,0000-0001-6723-6788
11770494,117012,Christoph Held,
11770494,7499315,Bruce McDonald,
11770494,7521101,Stephen Wessels,
11770452,6040169,Heinz Rüther,0000-0001-9296-5982
11770452,7499318,Ralph Schröder,0000-0002-4080-9264
11770452,6040445,Roshan Bhurtha,0000-0001-6723-6788
11770452,117012,Christoph Held,
11770452,7499315,Bruce McDonald,
11770452,7521101,Stephen Wessels,
11770455,6040169,Heinz Rüther,0000-0001-9296-5982
11770455,7499318,Ralph Schröder,0000-0002-4080-9264
11770455,6040445,Roshan Bhurtha,0000-0001-6723-6788
11770455,117012,Christoph Held,
11770455,7499315,Bruce McDonald,
11770455,7521101,Stephen Wessels,
21398859,13216404,Healthy Working Lives Research Group,
21399003,9358133,Alex Collie,
21293232,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293229,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293226,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293223,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293220,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293217,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293214,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293211,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293205,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293202,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293196,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293193,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293190,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293178,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293169,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293166,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293163,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293160,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293157,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293154,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293151,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293145,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293142,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293127,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293112,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293109,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293106,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293103,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293100,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293097,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293094,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293124,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293130,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293199,13921815,Staging Australian Women's Lives research team and Adelaide focus group participants,
21293187,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293184,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293181,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293175,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293172,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293148,13921800,Staging Australian Women's Lives research team and Sydney focus group participants,
21293139,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293136,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293133,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293118,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
21293115,13912521,Staging Australian Women's Lives research team and Melbourne focus group participants,
20508993,13265745,Hoan Nguyen,
20508993,2746576,Wenhui Duan,
19880608,12640345,Yrol Fernando,
19407212,12097142,Kate Rassie,
21088627,7442906,Genki Miyauchi,
21088627,11428247,Yuri K. Lopes,
21088627,1230165,Roderich Gross,
16608421,7442906,Genki Miyauchi,
16608421,11428247,Yuri K. Lopes,
16608421,1230165,Roderich Gross,
20631357,13262910,Nicholas Farr,
20402094,4482505,Elizabeth Pinney,
20402094,2759467,Jo Bates,
20402094,10324865,Itzelle Aurora Medina Perea,
20402094,2769211,Helen Kennedy,
20402094,6435311,Susan Oman,
20402094,5829545,Hannah Ditchfield,
20402094,2757439,Mark Taylor,
19803667,9685205,Cecile Perrault,
19803667,2750956,Paul Evans,
19803667,1230387,Alberto Marzo,
19803673,9685205,Cecile Perrault,
19803673,2750956,Paul Evans,
19803673,1230387,Alberto Marzo,
19803664,9685205,Cecile Perrault,
19803664,2750956,Paul Evans,
19803664,1230387,Alberto Marzo,
19803652,9685205,Cecile Perrault,
19803652,2750956,Paul Evans,
19803652,1230387,Alberto Marzo,
19803643,9685205,Cecile Perrault,
19803643,2750956,Paul Evans,
19803643,1230387,Alberto Marzo,
19803649,9685205,Cecile Perrault,
19803649,2750956,Paul Evans,
19803649,1230387,Alberto Marzo,
19803637,9685205,Cecile Perrault,
19803637,2750956,Paul Evans,
19803637,1230387,Alberto Marzo,
19803634,9685205,Cecile Perrault,
19803634,2750956,Paul Evans,
19803634,1230387,Alberto Marzo,
19803628,9685205,Cecile Perrault,
19803628,2750956,Paul Evans,
19803628,1230387,Alberto Marzo,
19803622,9685205,Cecile Perrault,
19803622,2750956,Paul Evans,
19803622,1230387,Alberto Marzo,
19803619,9685205,Cecile Perrault,
19803619,2750956,Paul Evans,
19803619,1230387,Alberto Marzo,
19803610,9685205,Cecile Perrault,
19803610,2750956,Paul Evans,
19803610,1230387,Alberto Marzo,
19794442,9685205,Cecile Perrault,
19794442,4008605,Luke Boldock,
19794442,2750956,Paul Evans,
19794442,1230387,Alberto Marzo,
19794583,9685205,Cecile Perrault,
19794583,2750956,Paul Evans,
19794583,1230387,Alberto Marzo,
19794595,9685205,Cecile Perrault,
19794595,2750956,Paul Evans,
19794595,1230387,Alberto Marzo,
19794565,9685205,Cecile Perrault,
19794565,2750956,Paul Evans,
19794565,1230387,Alberto Marzo,
19794619,9685205,Cecile Perrault,
19794619,2750956,Paul Evans,
19794619,1230387,Alberto Marzo,
19794553,9685205,Cecile Perrault,
19794553,2750956,Paul Evans,
19794553,1230387,Alberto Marzo,
19794538,9685205,Cecile Perrault,
19794538,2750956,Paul Evans,
19794538,1230387,Alberto Marzo,
19165943,8467254,Ye Cao,
19165943,7466135,Tarick Osman,
19165943,2756089,Edmund Clarke,
19165943,5126207,Pallavi Patil,
19165943,2756020,Jo Ng,
19165943,1230183,Chee Tan,
14618478,2766277,Jill Thompson,
13626386,2758228,Amy Barnes,
13626386,2757940,Susan Baxter,
13626386,10020963,Chris Redford,
13626386,2758246,Mary Crowder,
13708636,1230405,Daniel Allwood,
13708636,2762119,Richard Dawidek,
13708636,2761105,Thomas Hayward,
13708636,7458917,Ian Vidamour,
13708636,2761813,Thomas Broomhall,
13708636,8554020,Guru Venkat,
13708636,10091571,Mohanad Al Mamoori,
13708636,10091572,Aidan Mullen,
13708636,10091574,Stephan Kyle,
13708636,2756008,Paul Fry,
13708636,2734759,Nina-Juliane Steinke,
13708636,6866030,Joshaniel F. K. Cooper,
13708636,5007959,Francesco Maccherozzi,
13708636,8025455,Sarnjeet S Dhesi,
13708636,3990974,Lucia Aballe,
13708636,1525729,Michael Foerster,
13708636,5769884,Jordi Prat,
13708636,2752831,Eleni Vasilaki,
13708636,7336301,Matthew Ellis,
13298195,2895152,Caroline Taylor,
11370216,2764444,Bart van Veen,0000-0003-1812-2666
11370216,772186,Marco Viceconti,0000-0002-2293-1530
11370216,2763664,Claudia Mazza,
11907795,2754994,Julia Bishop,
11907795,5199161,Catherine Bannister,
11907795,6869666,Jackie Marsh,0000-0001-6192-6198
12136140,2758270,Colin Angus,0000-0003-0529-4135
11743611,2758228,Amy Barnes,
11743611,8366505,Zest - For the community,
11743611,8366517,Nifty Fox Creative,
11710269,2758228,Amy Barnes,
11710269,8356050,Seonyeong Song,
11710269,2758168,Janet Harris,
11710269,8356055,Kelham Island Community Alliance,
9578969,2763742,Aban Shuaib,
9578969,2763784,Pinaki Bhattacharya,
9578969,2766487,Timothy Skerry,
9578969,2763646,Damien Lacroix,
9592082,2763742,Aban Shuaib,
6170921,2760868,Rahul Sharma,
5401645,699292,Anna Krystalli,
5065552,2759467,Jo Bates,
5065552,2759464,Paula Goodale,
5065552,731255,Yu-Wei Lin,
5065552,4375582,Penny Andrews,
5065552,3380387,Mihaela Gruia,
5065552,4376113,Radina Metodieva,
5164774,2895707,Angus Taggart,0000-0003-0401-3047
4750588,2768440,Tom Stafford,0000-0002-8089-9479
4750588,3813493,Gittu George,
4203153,2764072,Claudia Wittkowske,
4203153,2554180,Cecile Perrault,
4203153,2763646,Damien Lacroix,
4203153,2761081,Gwendolen Reilly,
2056716,1230336,Daniele Tartarini,
2056716,1251579,Elisa Mele,
19738594,12522760,Liliana Paola Salas Nino,
19709749,12502705,Sydney Nicole Brandt,
19709338,12502066,Dylan James Girone,
19736449,12520927,Sarah Sabasteanski Eggleston,
19719631,12507850,Riley Karsen Zuckert,
19714408,12505450,Duan Copeland,
19714408,448990,Kirk E. Anderson,
16798171,9670175,Jayati Chakrabarti,0000-0003-2265-4657
16798171,11552740,Martha Dua-Awereh,0000-0002-9348-6497
16798171,11552747,Michael Schumacher,
16798171,599608,Amy C. Engevik,
16798171,11552746,Yana Zavros,0000-0003-2384-3775
14531397,10739908,Torin Hodge,
14531358,10739890,Christina Scarpitti,
14515278,10725542,Ashwin Raj,
14515272,10725529,Melanie Gin,
14515233,10745601,Kathryn Busby,
14515203,10725472,Elaine Rhee,
14515179,10725447,Heidi Steiner,
12410885,8921446,Roberto Lucha,
12374810,8894067,Kelsey Gonzalez,
12385724,8905637,Jazmyn Irene Brazile Winzer,
20579823,12358006,Lara Skelly,0000-0002-2301-1242
20464023,12358006,Lara Skelly,0000-0002-2301-1242
19897735,1383675,Robert G. Harland,
14617095,4862320,Christopher J. Parker,0000-0002-3435-1883
14617065,4862320,Christopher J. Parker,0000-0002-3435-1883
6211199,4862320,Christopher J. Parker,0000-0002-3435-1883
9741617,9968200,Christine Slack,
12571025,1258275,Glenda McMahon,
12571025,6006641,Ken Chatterton,
12571040,6006641,Ken Chatterton,
12571040,1258275,Glenda McMahon,
12571052,6006641,Ken Chatterton,
12571052,1258275,Glenda McMahon,
12739178,1258275,Glenda McMahon,
12739178,1257402,Kay Davey,
12739178,1258020,Rod Shaw,
12631649,1258020,Rod Shaw,
12631640,1258020,Rod Shaw,
12631640,1258275,Glenda McMahon,
12631634,1258020,Rod Shaw,
12631634,1258275,Glenda McMahon,
12631619,1258020,Rod Shaw,
12631619,1258275,Glenda McMahon,
12631604,1258020,Rod Shaw,
12631604,1258275,Glenda McMahon,
12631583,1258020,Rod Shaw,
12631583,1258275,Glenda McMahon,
12631577,1258020,Rod Shaw,
12631565,1258020,Rod Shaw,
12631535,1258020,Rod Shaw,
12631523,1258020,Rod Shaw,
12631514,1258020,Rod Shaw,
12630743,1258020,Rod Shaw,
12630737,1258020,Rod Shaw,
12630734,1258020,Rod Shaw,
12630734,1258275,Glenda McMahon,
12630725,6006641,Ken Chatterton,
12630707,6006641,Ken Chatterton,
12630707,1258275,Glenda McMahon,
12630686,6006641,Ken Chatterton,
12630680,6006641,Ken Chatterton,
12630680,1258275,Glenda McMahon,
12630623,6006641,Ken Chatterton,
12630605,6006641,Ken Chatterton,
12630572,6006641,Ken Chatterton,
12630572,1258275,Glenda McMahon,
12630518,6006641,Ken Chatterton,
12630242,6006641,Ken Chatterton,
12630242,1258275,Glenda McMahon,
12630185,6006641,Ken Chatterton,
12630185,1258275,Glenda McMahon,
12630173,6006641,Ken Chatterton,
12630173,1258275,Glenda McMahon,
12630164,6006641,Ken Chatterton,
12630164,1258275,Glenda McMahon,
12624917,6006641,Ken Chatterton,
12624917,1258275,Glenda McMahon,
12624911,6006641,Ken Chatterton,
12624911,1258275,Glenda McMahon,
12624881,6006641,Ken Chatterton,
12624881,1258275,Glenda McMahon,
12624866,6006641,Ken Chatterton,
12624866,1258275,Glenda McMahon,
12624857,6006641,Ken Chatterton,
12624857,1258275,Glenda McMahon,
12624842,6006641,Ken Chatterton,
12624842,1258275,Glenda McMahon,
12624818,1257402,Kay Davey,
12624809,1257402,Kay Davey,
12624800,1257402,Kay Davey,
12624779,1257402,Kay Davey,
12624770,1257402,Kay Davey,
12624764,1257402,Kay Davey,
12624737,1257402,Kay Davey,
16754821,11529425,Danny Principe,
16754839,12457056,Rukmava Chatterjee,0000-0002-8231-9810
16754851,10813637,Emily Potratz,
16754860,11529431,Soorin Chung,
16754866,9907434,Rachel Sandquist,
16754878,11529432,Emily Nakamoto,
16752328,11529144,Lena Hassan,
16752388,11529154,Luis Carlos Beltrán,
16752403,12457056,Rukmava Chatterjee,0000-0002-8231-9810
16752418,11529177,Meghan Quigley,
16752442,11529179,Kendall Hills,
16752451,11529200,Lafayette Doty,
16752484,11529205,Erik Wenzel,
16752493,11529214,Frankee Lyons,
16752514,5408135,Hassan Bararnia,
16752523,11529357,Al Foe,
16752541,11529361,Will Cejtin,
14745264,10934304,Noureddine Aba,
14745264,2255992,John Ireland,
10750964,7916732,Gabriela Perazza,
10751027,4872034,Jason Jacoby,
10751081,7916765,Melissa Sisk,
10751102,7916771,Brittany Ransom,
10751138,7916783,Gwendolyn Zabicki,
10751180,7916795,John Michels,
10751213,7916819,Leslie White,
10751423,7916900,Marion Karl,
10751453,1299840,Zhu Liang,
10751489,7916753,Katrine Wallace,
10751555,2950,Yu Zheng,
10751564,4033448,Juan Martinez,
10751612,1310979,Vishal Sharma,
10751630,7916792,Michael Iversen,
10751738,3467321,John Wood,
10751768,305080,Haitao Li,
10751870,7916993,Shabnam Mohandessi,
10751918,7916999,Edward Kahler,
10751993,7917017,Erin Kohler,
10752044,7917026,Mike Tuntland,
10752062,7917032,Wade Tillett,
10752086,336512,Yuan Zhao,
10752122,7916987,Matthew Piscitelli,
10752224,7917077,Jeanne Wiesbrock,
10752251,723999,Stephanie Klein,
10752281,7917089,Blair Lyons,
10752362,1910152,Miroslav Mihaylov,
10752407,3263016,Michael Jorgensen,
10752464,7916897,Boriana Tchernookova,
10752488,7917143,Homa Khosravian,
10752545,4029281,Jenny Zambrano,
10752617,7917188,Sacha Siskonen,
21360921,8549832,Jayne Batzofin,0000-0001-9285-8212
13336829,8126001,Brandon H. Andrews,0000-0003-1592-2473
13336829,12783678,Rebekka Sandmeier,
13336829,9891008,Veronica Baxter,
13336817,8126001,Brandon H. Andrews,0000-0003-1592-2473
13336817,12783678,Rebekka Sandmeier,
13336817,9891008,Veronica Baxter,
13336832,8126001,Brandon H. Andrews,0000-0003-1592-2473
13336832,12783678,Rebekka Sandmeier,
13336832,9891008,Veronica Baxter,
13336820,8126001,Brandon H. Andrews,0000-0003-1592-2473
13336820,12783678,Rebekka Sandmeier,
13336820,9891008,Veronica Baxter,
13336823,8126001,Brandon H. Andrews,0000-0003-1592-2473
13336823,9891008,Veronica Baxter,
13336823,12783678,Rebekka Sandmeier,
13336835,8126001,Brandon H. Andrews,0000-0003-1592-2473
13336835,9891008,Veronica Baxter,
13336835,12783678,Rebekka Sandmeier,
19990424,8126001,Brandon H. Andrews,0000-0003-1592-2473
19990424,12783678,Rebekka Sandmeier,
19990424,9891008,Veronica Baxter,
14381477,8126001,Brandon H. Andrews,0000-0003-1592-2473
14381477,12783678,Rebekka Sandmeier,
14381477,9891008,Veronica Baxter,
13336826,8126001,Brandon H. Andrews,0000-0003-1592-2473
13336826,9891008,Veronica Baxter,
13336826,12783678,Rebekka Sandmeier,
19705456,12279506,Carla Lever,0000-0003-1210-2509
19404044,12279506,Carla Lever,0000-0003-1210-2509
19494146,12279506,Carla Lever,0000-0003-1210-2509
19699039,12279506,Carla Lever,0000-0003-1210-2509
19615701,12279506,Carla Lever,0000-0003-1210-2509
19615713,12279506,Carla Lever,0000-0003-1210-2509
19623753,12435051,Nikita Finger,
19623753,282937,Marc W. Holderied,
